FULL MATCH | Norwich City v Manchester United | Emirates FA Cup Quarter Final 2019-20,https://www.youtube.com/watch?v=5jh5HDIfkuQ
FULL MATCH | Aston Villa v Liverpool | Emirates FA Cup Third Round 2020-21,https://www.youtube.com/watch?v=DkM6JAuDCHE
FULL MATCH | Crystal Palace v Man United | Emirates FA Cup Final 2015-16,https://www.youtube.com/watch?v=euUYa3prt7w
FULL MATCH | Arsenal v Manchester United | Emirates FA Cup Fourth Round 2018-19,https://www.youtube.com/watch?v=I-h9xfXV-10
FULL MATCH | Liverpool v Everton | Emirates FA Cup Third Round 2019-20,https://www.youtube.com/watch?v=-GoNcUn0Gog
FULL MATCH | Manchester United vs Chelsea | Emirates FA Cup Semi Final 2019-20,https://www.youtube.com/watch?v=uMgPmJqUYxk
FULL MATCH | Arsenal v Newcastle | Emirates FA Cup Third Round 2020-21,https://www.youtube.com/watch?v=vKcOGmfTwqY
FULL MATCH | Everton vs Manchester City | Emirates FA Cup Quarter Final 2020-21,https://www.youtube.com/watch?v=dhbFM980HQk
FULL MATCH | Arsenal vs Liverpool | Community Shield 2020,https://www.youtube.com/watch?v=xRN1hVolGzc
FULL MATCH | Chelsea vs Leicester City | Emirates FA Cup Final 2020-21,https://www.youtube.com/watch?v=fS3skwfog9E
FULL MATCH | Manchester United v Manchester City | Semi-Final Emirates FA Cup 2010-11,https://www.youtube.com/watch?v=n4gRwMM-YI4
FULL MATCH | Manchester United vs Tottenham Hotspur | Semi-Final Emirates FA Cup 17-18,https://www.youtube.com/watch?v=YYHmFs1BY2E
FULL MATCH | Fernandes Free-Kick Wins Thriller | Man United vs Liverpool | Emirates FA Cup 2020-21,https://www.youtube.com/watch?v=7YPpy8Cm5FI
FULL MATCH | Kelechi Iheanacho Outfoxes United | Leicester vs Man United | Emirates FA Cup 2020-21,https://www.youtube.com/watch?v=F1fTNmSEF7Q
FULL MATCH | Anthony Martial Becomes United's LATE Hero! | Emirates FA Cup Semi-Final 15-16,https://www.youtube.com/watch?v=8Wfyko0WLz4
FULL MATCH | Gunners Dominate North London Derby | Arsenal vs Tottenham | Emirates FA Cup 2013-14,https://www.youtube.com/watch?v=xB6UBdxCpc8
FULL MATCH | Late Drama At Wembley Stadium | Crystal Palace v Manchester Utd | Emirates FA Cup 2016,https://www.youtube.com/watch?v=LRJ9OYaWBhU
FULL MATCH | Blues On Track For A Special Cup Double | Chelsea v Liverpool | FA Cup Final 2012,https://www.youtube.com/watch?v=d6q0pYVheAo
FULL MATCH | Two Giants Clash At The New Wembley Stadium | Chelsea v Man United | FA Cup Final 06-07,https://www.youtube.com/watch?v=ad2xCptHu1c
FULL MATCH | Captain Aubameyang Leads Arsenal To Victory | Heads Up FA Cup Final | 2019-20,https://www.youtube.com/watch?v=-WuKT1s1P4Q
FULL MATCH | Lampard Is Chelsea's Hero At Wembley Stadium v Everton | FA Cup Final 2008-09,https://www.youtube.com/watch?v=BZCUw0fPz08
FULL MATCH | The Blues Too Strong For Manchester United | Emirates FA Cup Semi-Final 2019-20,https://www.youtube.com/watch?v=fCG2ENyzbEA
FULL MATCH | The Last Time They Met | Chelsea v Manchester City | Semi-Final 2012-13,https://www.youtube.com/watch?v=GlQVvMv0ris
FULL MATCH | Lukaku Fires Everton into 2016 Semi-Final | Everton v Chelsea | Emirates FA Cup,https://www.youtube.com/watch?v=xciY6W-81uA
FULL MATCH | Tevez Stars as Man Utd Breeze Past Fulham | 2008-09 Quarter-Final | Emirates FA Cup,https://www.youtube.com/watch?v=zkmavsDzMvs
FULL MATCH | West Ham United v Manchester United | Third round 2012-13,https://www.youtube.com/watch?v=U-MnH5tST-A
FULL MATCH Replay | Rooney & Ronaldo Star in 2007 Semi-Final | Watford v Man United,https://www.youtube.com/watch?v=QQDqiTAJfLg
